audio_file|text|speaker_name
wavs/common_voice_th_42696575.wav|ค้างคาวแวมไพร์แปลงเล็ก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696577.wav|ระวังหมดอายุ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696578.wav|เพื่อให้การเคลื่อนไหวแข็งแรง|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696579.wav|มี โอนเงินมาสิ หึหึหึ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696580.wav|ปิกะปิกะ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696581.wav|อืม เราว่า เราโดนหลอกแหง ไอ้เป็ปซี่กรีน ว่านวัตกรรม สงสัยตอนนั้นคาราเมลมันแพง|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696582.wav|ยืนตากฝนพร้อมสับหอมกลางพายุทรายฮะ|19681d569b6185a8b9bc8a2c8685d563538f332b703bb236bc7cf56b3ee247c85964b35c03c590c762a9ebdb94e5066d33a6956eb7264ace824689b0d252e874
wavs/common_voice_th_42696583.wav|เขาเป็นคนที่ทำลายเกมของพวกเขาทั้งหมด|19681d569b6185a8b9bc8a2c8685d563538f332b703bb236bc7cf56b3ee247c85964b35c03c590c762a9ebdb94e5066d33a6956eb7264ace824689b0d252e874
wavs/common_voice_th_42696585.wav|โอเค วันนี้สามบ้าน น่าจะจบไว|19681d569b6185a8b9bc8a2c8685d563538f332b703bb236bc7cf56b3ee247c85964b35c03c590c762a9ebdb94e5066d33a6956eb7264ace824689b0d252e874
wavs/common_voice_th_42696586.wav|พอดีไม่ได้ถือศีลอะ เป็นคนนอกรีต จุดหมายมีแต่ความมืดมิด|19681d569b6185a8b9bc8a2c8685d563538f332b703bb236bc7cf56b3ee247c85964b35c03c590c762a9ebdb94e5066d33a6956eb7264ace824689b0d252e874
wavs/common_voice_th_42696587.wav|จับมาคุยกับนายกให้ได้อะ เริ่มซัก ทุ่ม เดี๋ยวนายกหนีไปนอนเร็วอีก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696588.wav|เฮ้ย ไม่มีแอลกอฮอล์ครบ ชั่วโมงและนอน ชั่วโมงได้อย่างไม่น่าเชื่อ ออกไปบริจาคเลือดดีกว่า|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696589.wav|ดูแค่ฉากที่มี|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696590.wav|จิดา จารุสกุล|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696591.wav|ย้ายตัวมานั่งปั่นงานบนฟ้า|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696597.wav|ได้ยินชื่อตอนแรก นึกว่าเผาหนังเอเลี่ยนมาทำใหม่|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696598.wav|ช่างแอร์แบบทิ้งน้ำนองพื้นไว้ คือยังไง เขาล้างแอร์อย่างเดียว เราต้องถูพื้นเหรอ อะไรวะ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696599.wav|แบบ ไม่สนเรื่องอัตราการเกิดนะ เอาเรื่องเศรษฐกิจครัวเรือนให้รอดก่อน|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696600.wav|ได้ของที่ฝากซื้อละ เปรมละ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42696601.wav|ไม่เคยได้ยินนะ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42697740.wav|เล่นดีกว่า เลยรอดมาได้ ไม่งั้นคงจอดตั้งแต่เลเวล|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697741.wav|เธอคงสังเกตได้ว่าคุณไม่อยากอาหาร|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697742.wav|ตะกี้ทวีตปีผิดไปหนึ่งอัน|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697743.wav|ใช้โปรแกรมเข้ารหัสก็ยังไม่ปลอดภัย ถ้าโดนดักก่อนหน้านั้น|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697744.wav|ความวัวไม่ทันหาย ความควายเข้ามาแทรก|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697751.wav|มามา|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697752.wav|คุณ ไม่เหมือนใคร เหมือนกับ ทุกคน|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697753.wav|ถ้ามัน หมิ่นเหม่ ก็แปลว่า ไม่มั่นคง ไง ตรงตัวจะตาย|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42697754.wav|ออกจากงานเวทีสังคมวิทยาไปงานสมเกียรติครับ|7c569c6100cdd38f8a7c109defc74069754a666d71827455d3fd6034501c9e55a4682ddde51bd8686456189844c40ab5bf7dc60fe79b705bd16bfad9ca2d79a8
wavs/common_voice_th_42702599.wav|มีฟิกเกอร์อยู่ชั้นสามแผนกของเล่นนะฮะ แต่นิดเดียว|3a58a45ea3a3585e195d409e0a1253fe6113395dc8dc77c59adb38343433e4ed7449ab3cefae752b76510f8af65c6f3aee5f6e3e3c6b835f5c079753e074a12f
wavs/common_voice_th_42702600.wav|รัฐบาลก็ไม่พูด|3a58a45ea3a3585e195d409e0a1253fe6113395dc8dc77c59adb38343433e4ed7449ab3cefae752b76510f8af65c6f3aee5f6e3e3c6b835f5c079753e074a12f
wavs/common_voice_th_42702601.wav|รังสิต หนาวมาก|3a58a45ea3a3585e195d409e0a1253fe6113395dc8dc77c59adb38343433e4ed7449ab3cefae752b76510f8af65c6f3aee5f6e3e3c6b835f5c079753e074a12f
wavs/common_voice_th_42702602.wav|นั่งอ่าน จดหมาย ในนิวแมนเดล่า|3a58a45ea3a3585e195d409e0a1253fe6113395dc8dc77c59adb38343433e4ed7449ab3cefae752b76510f8af65c6f3aee5f6e3e3c6b835f5c079753e074a12f
wavs/common_voice_th_42702603.wav|คุณเลสเตอร์ต้องการรู้ว่ามันเป็นของใครและเพื่ออะไร|3a58a45ea3a3585e195d409e0a1253fe6113395dc8dc77c59adb38343433e4ed7449ab3cefae752b76510f8af65c6f3aee5f6e3e3c6b835f5c079753e074a12f
wavs/common_voice_th_42708565.wav|เอาเกลือตบต่อเลยครับ|0b9c1b3fff08b06773f0d488aa8b6b53695ea004d7bd763e4a95328e0a7ac5e222d19c98d107be5147f1a098761fe60baa36245c9f6de788551ce0a141922aef
wavs/common_voice_th_42708566.wav|อ้อ ซักเสร็จผมเปิดฝาเครื่องทิ้งไว้นะ ให้น้ำมันระเหยออกมาด้วย|0b9c1b3fff08b06773f0d488aa8b6b53695ea004d7bd763e4a95328e0a7ac5e222d19c98d107be5147f1a098761fe60baa36245c9f6de788551ce0a141922aef
wavs/common_voice_th_42708567.wav|และถ้านอนดึกติดต่อกัน|0b9c1b3fff08b06773f0d488aa8b6b53695ea004d7bd763e4a95328e0a7ac5e222d19c98d107be5147f1a098761fe60baa36245c9f6de788551ce0a141922aef
wavs/common_voice_th_42708568.wav|ชิบหายแล้วครับ|0b9c1b3fff08b06773f0d488aa8b6b53695ea004d7bd763e4a95328e0a7ac5e222d19c98d107be5147f1a098761fe60baa36245c9f6de788551ce0a141922aef
wavs/common_voice_th_42726104.wav|ถ้านั่นคือชื่อของเธอน่ะนะ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726105.wav|ใครสั่ง|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726106.wav|มีติดครัวไว้ทำเมนูไหนก็อร่อย|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726107.wav|เรากด ได้ นี่ก็โคตรดีใจละ ฝรั่งมันกดกันได้ เอ่อ เครื่องรุ่นเดียวกันนะเว้ยเฮ้ย|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726108.wav|ต้องดูบ้างแหละ แต่ไม่มากก็น้อย ผู้ชายก็ดู แต่อาจน้อยกว่า มัวแต่มองรูปร่างหน้าตา|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726109.wav|ไม่เท่าของไทยอะฮะ ของญี่ปุ่นนี่กลบเลยข้าวมาไม่มาก ของไทยนี่เป็นหางเลยอะ ในรูปนี่ของลุงจิโร่|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726111.wav|แบนถาวรเลยเว้ย|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726112.wav|สะดุดขาตัวเอง|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42726113.wav|เจอเพลงที่ใช่มากสำหรับหูฟังจีนแดงที่ใส่อยู่ คือเกิดมาเพื่อกันและกัน|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727008.wav|ไม่หรอก เป็นศาสดาบ่น ห่วยมากอีทิม|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727009.wav|ทำไมนี่คือสิ่งพิเศษ!|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727011.wav|ในวรรณกรรมมลายูมีความคล้ายกันกับ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727012.wav|สดตอนนี้|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727022.wav|นกกระเต็นปักหลัก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727023.wav|กรี๊ด มันยอดเยี่ยม|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727024.wav|หวังว่ารุ่นนี้จะแรงมาก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727025.wav|บางไอเอสพียังบล็อคอยู่เลยครับ แต่สองสามวันที่ผ่านมานี่ เป็นเรื่องเซิร์ฟเวอร์ล่มครับ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727026.wav|เอาแค่ที่เราเรียกว่า ฝรั่ง|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727033.wav|จะว่าไปแล้ว สี จิ้นผิง ก็ต้องมีการตัดสินใจอะไรที่เด็ดขาดมาก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727034.wav|เห็นได้|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727036.wav|โลกใบใหญ่และเราตัวเล็กนิดเดียว|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727044.wav|มีผู้แปลเป็นภาษาอังกฤษในนิวยอร์ค|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727045.wav|บันไดกระดาษ - อาริตา|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727047.wav|ติ่งเกาหลีชาวบราซิล ลงทุนถึงกับไปผ่าหน้าให้ตัวเองดูเป็นหนุ่มเกาหลีเลยทีเดียว|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727048.wav|การแก้ไขปัญหายาเสพติด|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727049.wav|พัฒนาสาธารณูปโภคพื้นฐาน|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727053.wav|ดีไม่ตัดหัวทิ้งอะครับ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727054.wav|ธุรกิจครัวเรือนนี่นา|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727056.wav|หัวร้อนใส่ยาม|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727057.wav|ชนาธิป เหมือนพะวงศ์|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727058.wav|โน้ววววววววววววววววววว|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727059.wav|รู้งี้น่าจะหลอกไปสาธิต กร๊าก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727060.wav|อือ ในสยามเขาเช่าที่อย่างถูกต้องด้วย พวกนี้ไม่ได้เช่าแต่มาจ่ายค่าปรับ|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727061.wav|หิว จะสองทุ่มแล้ว ทั้งวันกินข้าวปั้นไปสองก้อน ออกไปกินไรดีหว่า|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727062.wav|เธอคงสังเกตได้ว่าคุณไม่อยากอาหาร|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727063.wav|วันก่อนหาไม่เจอเหมือนกัน|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727064.wav|อยากสั่งเหมือนกันฮะ ราคาโหดไปนิด|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727065.wav|แล้วระบุ 'อย่าโหวตมาก|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727067.wav|แมงมุมตกปลา|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727069.wav|แม่ลาว|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
wavs/common_voice_th_42727070.wav|มันช้าเป็นปกติอยู่แล้ว|2eeefcd1dcd93c9d57e14ffc1e741ce7746e0d51f1bc96cf31921feb74d44114dd7d5107fdfe3aa976bd330baabe5d6d4f411e5edc350a248d10ca1929b51c88
